distance,traffic,weather,stock,delay,eta
1145,Low,Clear,Yes,0,19.583333333333332
1220,Medium,Clear,Yes,0,21.333333333333332
162,Medium,Clear,Yes,0,3.2
1492,High,Clear,No,1,27.866666666666667
928,Medium,Rain,No,1,18.46666666666667
213,Low,Rain,Yes,0,4.55
15,High,Clear,No,1,2.75
1260,Medium,Clear,Yes,0,22.0
655,Medium,Rain,Yes,0,12.416666666666666
961,Low,Clear,Yes,0,16.016666666666666
1831,High,Clear,No,1,33.516666666666666
180,High,Clear,No,1,5.5
923,Medium,Rain,No,1,18.383333333333333
1337,High,Rain,No,1,26.283333333333335
550,High,Rain,Yes,1,11.166666666666666
1057,High,Rain,Yes,1,20.116666666666667
583,Medium,Rain,No,1,12.716666666666667
668,Medium,Rain,No,1,14.133333333333333
1553,Medium,Rain,No,1,29.383333333333333
1488,Low,Rain,Yes,0,26.3
1949,High,Rain,Yes,1,34.983333333333334
1845,Medium,Clear,No,1,33.25
1625,Low,Clear,No,1,29.083333333333332
1272,Medium,Rain,Yes,1,23.2
744,Medium,Rain,No,1,15.4
628,High,Clear,Yes,0,11.466666666666667
189,Low,Clear,No,0,4.65
155,High,Rain,No,1,6.083333333333334
820,Medium,Clear,No,1,15.666666666666666
214,Low,Clear,No,0,5.066666666666666
667,Low,Clear,No,0,12.616666666666667
1437,High,Clear,No,1,26.95
1283,Medium,Rain,No,1,24.883333333333333
416,High,Clear,Yes,0,7.933333333333334
373,Medium,Rain,Yes,0,7.716666666666667
838,High,Rain,Yes,1,15.966666666666667
1765,Medium,Clear,Yes,0,30.416666666666668
1475,High,Rain,Yes,1,27.083333333333332
220,Medium,Rain,No,1,6.666666666666666
31,Medium,Clear,No,1,2.5166666666666666
7,High,Clear,Yes,0,1.1166666666666667
367,High,Clear,Yes,0,7.116666666666666
1279,Low,Clear,No,1,23.316666666666666
701,High,Clear,Yes,0,12.683333333333334
767,Low,Clear,Yes,0,12.783333333333333
224,Low,Rain,No,1,6.233333333333333
440,Medium,Clear,No,1,9.333333333333332
1912,Medium,Clear,Yes,0,32.86666666666667
1456,Low,Clear,Yes,0,24.766666666666666
1125,Low,Rain,Yes,0,20.25
1204,Low,Rain,No,1,23.066666666666666
1786,Low,Rain,No,1,32.766666666666666
1743,Low,Clear,Yes,0,29.55
105,High,Rain,No,1,5.25
856,Low,Rain,Yes,0,15.266666666666667
923,Low,Clear,Yes,0,15.383333333333333
1423,Low,Clear,No,1,25.716666666666665
713,Low,Rain,No,1,14.383333333333333
1130,Low,Rain,Yes,0,20.333333333333332
695,Medium,Rain,No,1,14.583333333333334
170,Low,Rain,Yes,0,3.8333333333333335
553,High,Rain,No,1,12.716666666666667
1616,High,Clear,Yes,0,28.433333333333334
132,Medium,Clear,Yes,0,2.7
786,Low,Clear,No,0,14.6
518,Medium,Clear,Yes,0,9.133333333333333
1608,Low,Rain,Yes,0,28.3
1844,Low,Clear,No,1,32.733333333333334
575,Medium,Clear,No,1,11.583333333333334
1469,High,Clear,No,1,27.483333333333334
1307,High,Rain,No,1,25.783333333333335
884,Low,Rain,No,1,17.233333333333334
1347,High,Rain,No,1,26.45
1553,High,Clear,No,1,28.883333333333333
899,Medium,Clear,Yes,0,15.483333333333333
488,Medium,Clear,No,1,10.133333333333333
1267,Medium,Rain,No,1,24.616666666666667
553,Medium,Clear,Yes,0,9.716666666666667
224,Low,Rain,No,1,6.233333333333333
606,Low,Clear,Yes,0,10.1
816,Low,Rain,No,1,16.1
981,High,Rain,Yes,1,18.35
747,Low,Rain,No,1,14.95
1188,Medium,Rain,Yes,1,21.8
1128,Low,Clear,Yes,0,19.3
1692,Low,Clear,Yes,0,28.7
1420,Low,Rain,No,1,26.666666666666668
977,Low,Rain,No,1,18.783333333333335
1222,Medium,Rain,Yes,1,22.366666666666667
1747,Low,Clear,No,1,31.116666666666667
266,Low,Clear,Yes,0,4.433333333333334
380,Low,Rain,Yes,0,7.333333333333333
323,Low,Rain,No,1,7.883333333333334
1617,Medium,Rain,No,1,30.45
1431,High,Rain,Yes,1,26.35
1516,Low,Clear,No,1,27.266666666666666
1938,Medium,Rain,No,1,35.8
1692,High,Rain,No,1,32.2
1227,High,Rain,Yes,1,22.95
522,Medium,Rain,Yes,0,10.2
1074,Low,Clear,Yes,0,18.4
1579,Medium,Clear,Yes,0,27.316666666666666
977,Low,Clear,Yes,0,16.283333333333335
1304,Low,Clear,No,1,23.733333333333334
350,Low,Clear,No,0,7.333333333333333
1812,Low,Clear,No,1,32.2
902,Low,Clear,Yes,0,15.033333333333333
1504,High,Rain,No,1,29.066666666666666
1954,Low,Rain,Yes,0,34.06666666666667
687,High,Clear,No,1,13.95
583,Medium,Clear,No,1,11.716666666666667
1373,Medium,Clear,Yes,0,23.883333333333333
384,Medium,Rain,No,1,9.4
892,Low,Rain,No,1,17.366666666666667
176,High,Clear,No,1,5.433333333333334
964,High,Rain,No,1,19.566666666666666
1705,Medium,Rain,Yes,1,30.416666666666668
1501,High,Rain,No,1,29.016666666666666
133,Low,Clear,Yes,0,2.216666666666667
929,High,Rain,Yes,1,17.483333333333334
1182,Low,Clear,No,1,21.7
512,Medium,Rain,Yes,0,10.033333333333333
1971,High,Clear,No,1,35.85
1197,Medium,Rain,Yes,1,21.95
1462,Low,Clear,No,1,26.366666666666667
1313,Medium,Rain,Yes,1,23.883333333333333
102,Low,Rain,No,1,4.2
429,High,Rain,No,1,10.65
1882,High,Rain,No,1,35.36666666666667
447,Medium,Clear,Yes,0,7.95
1483,High,Rain,Yes,1,27.216666666666665
1656,Medium,Rain,Yes,1,29.6
1712,Low,Clear,No,1,30.533333333333335
1997,High,Rain,No,1,37.28333333333333
1255,Low,Rain,No,1,23.916666666666668
137,Medium,Clear,Yes,0,2.783333333333333
1126,Medium,Rain,Yes,1,20.766666666666666
1763,High,Rain,No,1,33.38333333333333
1828,Low,Clear,No,1,32.46666666666667
1195,High,Clear,No,1,22.916666666666668
471,Low,Rain,Yes,0,8.85
1008,Medium,Rain,No,1,20.3
1449,Low,Rain,Yes,0,25.65
117,High,Clear,Yes,0,2.95
440,Low,Clear,Yes,0,7.333333333333333
1632,High,Clear,No,1,30.2
93,High,Clear,No,1,4.05
76,Low,Rain,Yes,0,2.2666666666666666
1103,Low,Clear,No,1,20.383333333333333
482,Medium,Rain,No,1,11.033333333333333
1675,Medium,Clear,No,1,30.416666666666668
396,High,Rain,Yes,1,8.6
526,Low,Rain,No,1,11.266666666666667
155,High,Clear,No,1,5.083333333333334
866,Low,Clear,Yes,0,14.433333333333334
1520,High,Clear,Yes,0,26.833333333333332
41,Low,Rain,No,1,3.1833333333333336
1878,High,Clear,Yes,0,32.8
1203,Medium,Rain,Yes,1,22.05
517,Medium,Clear,No,1,10.616666666666667
1073,Low,Clear,Yes,0,18.383333333333333
475,Medium,Rain,Yes,0,9.416666666666668
499,Low,Rain,Yes,0,9.316666666666666
43,High,Rain,Yes,1,2.716666666666667
500,High,Rain,Yes,1,10.333333333333334
1181,Medium,Clear,Yes,0,20.683333333333334
1773,Medium,Clear,Yes,0,30.55
1683,Low,Clear,No,1,30.05
1496,Medium,Rain,Yes,1,26.933333333333334
1340,Medium,Clear,Yes,0,23.333333333333332
124,Medium,Clear,Yes,0,2.566666666666667
734,High,Clear,Yes,0,13.233333333333333
216,Low,Clear,No,0,5.1
1478,High,Clear,Yes,0,26.133333333333333
1746,Medium,Clear,No,1,31.6
1001,Low,Clear,Yes,0,17.183333333333334
147,Medium,Rain,Yes,0,3.95
1507,Low,Rain,No,1,28.116666666666667
1129,Low,Rain,Yes,0,20.316666666666666
1239,Medium,Rain,No,1,24.15
1207,Low,Clear,Yes,0,20.616666666666667
71,Low,Rain,Yes,0,2.1833333333333336
1086,High,Rain,No,1,22.1
303,Medium,Rain,Yes,0,6.55
1800,High,Clear,No,1,33.0
1704,High,Rain,No,1,32.4
1501,High,Clear,No,1,28.016666666666666
235,High,Clear,Yes,0,4.916666666666666
1245,High,Clear,No,1,23.75
1716,Low,Rain,No,1,31.6
762,High,Clear,No,1,15.2
1527,Low,Rain,No,1,28.45
645,Low,Rain,Yes,0,11.75
529,Low,Rain,Yes,0,9.816666666666666
544,High,Clear,Yes,0,10.066666666666666
418,High,Clear,No,1,9.466666666666667
1854,High,Rain,No,1,34.9
190,High,Rain,No,1,6.666666666666666
700,High,Clear,Yes,0,12.666666666666666
694,Medium,Rain,Yes,0,13.066666666666666
197,High,Clear,Yes,0,4.283333333333333
1711,High,Clear,No,1,31.516666666666666
1481,Low,Clear,No,1,26.683333333333334
111,High,Clear,Yes,0,2.85
713,High,Clear,No,1,14.383333333333333
1418,Medium,Clear,Yes,0,24.633333333333333
719,Medium,Rain,Yes,0,13.483333333333333
772,Low,Clear,No,0,14.366666666666667
363,Low,Rain,Yes,0,7.05
960,Low,Clear,No,0,17.5
916,High,Rain,Yes,1,17.266666666666666
961,Low,Clear,Yes,0,16.016666666666666
1180,High,Clear,Yes,0,21.166666666666668
161,Medium,Rain,Yes,0,4.183333333333334
941,Low,Rain,Yes,0,16.683333333333334
1521,Medium,Clear,Yes,0,26.35
9,High,Rain,No,1,3.65
1169,Medium,Clear,Yes,0,20.483333333333334
1671,High,Clear,No,1,30.85
1533,Medium,Clear,No,1,28.05
1087,Low,Clear,Yes,0,18.616666666666667
605,Medium,Clear,Yes,0,10.583333333333334
308,High,Clear,No,1,7.633333333333334
1402,Medium,Rain,Yes,1,25.366666666666667
20,Medium,Rain,No,1,3.3333333333333335
449,High,Rain,No,1,10.983333333333334
856,High,Rain,No,1,17.766666666666666
812,High,Clear,Yes,0,14.533333333333333
1057,Low,Clear,Yes,0,18.116666666666667
1719,Medium,Clear,No,1,31.15
478,Low,Clear,Yes,0,7.966666666666667
139,High,Rain,Yes,1,4.316666666666666
1784,High,Rain,Yes,1,32.233333333333334
1863,Low,Rain,No,1,34.05
229,Medium,Rain,No,1,6.816666666666666
773,Low,Clear,Yes,0,12.883333333333333
413,Low,Rain,No,1,9.383333333333333
342,High,Rain,Yes,1,7.7
650,High,Clear,No,1,13.333333333333334
689,Medium,Rain,No,1,14.483333333333333
1845,Low,Clear,No,1,32.75
1494,High,Clear,No,1,27.9
1288,Low,Clear,No,1,23.466666666666665
1750,Medium,Rain,Yes,1,31.166666666666668
757,Medium,Rain,No,1,15.616666666666667
165,Low,Clear,No,0,4.25
94,Low,Clear,No,0,3.0666666666666664
1625,High,Rain,Yes,1,29.583333333333332
335,Medium,Clear,No,1,7.583333333333333
246,High,Clear,Yes,0,5.1
1818,Low,Rain,Yes,0,31.8
1784,Low,Rain,No,1,32.733333333333334
872,Medium,Rain,No,1,17.53333333333333
183,High,Clear,Yes,0,4.05
778,Medium,Rain,Yes,0,14.466666666666667
1939,Medium,Rain,No,1,35.81666666666667
1542,Low,Clear,Yes,0,26.2
1166,High,Rain,No,1,23.433333333333334
680,Low,Rain,Yes,0,12.333333333333334
1937,High,Rain,No,1,36.28333333333333
300,Low,Clear,No,0,6.5
938,Medium,Rain,No,1,18.633333333333333
740,High,Clear,Yes,0,13.333333333333334
760,Low,Rain,No,1,15.166666666666666
1665,Low,Clear,Yes,0,28.25
165,Low,Clear,Yes,0,2.75
1633,Medium,Clear,Yes,0,28.216666666666665
1016,High,Rain,No,1,20.933333333333334
869,Low,Clear,No,0,15.983333333333333
611,Low,Rain,Yes,0,11.183333333333334
1808,Low,Clear,Yes,0,30.633333333333333
124,Medium,Rain,No,1,5.066666666666666
26,Medium,Rain,No,1,3.4333333333333336
1526,Medium,Rain,Yes,1,27.433333333333334
736,Low,Clear,Yes,0,12.266666666666667
1905,Low,Clear,Yes,0,32.25
237,High,Clear,No,1,6.45
1531,Medium,Clear,No,1,28.016666666666666
1958,Medium,Rain,Yes,1,34.63333333333333
1290,Medium,Rain,Yes,1,23.5
314,High,Clear,Yes,0,6.233333333333333
373,Medium,Clear,No,1,8.216666666666667
1108,Low,Clear,No,1,20.466666666666665
670,Low,Clear,No,0,12.666666666666666
1674,Low,Rain,Yes,0,29.4
1505,Medium,Rain,No,1,28.583333333333332
394,Medium,Rain,Yes,0,8.066666666666666
383,Low,Rain,No,1,8.883333333333333
1962,Low,Rain,Yes,0,34.2
1462,Medium,Clear,Yes,0,25.366666666666667
1587,Low,Clear,No,1,28.45
1226,High,Clear,Yes,0,21.933333333333334
852,Medium,Rain,No,1,17.2
1144,Low,Rain,No,1,22.066666666666666
1172,Low,Clear,Yes,0,20.033333333333335
1291,Low,Clear,No,1,23.516666666666666
165,High,Rain,Yes,1,4.75
748,Medium,Clear,Yes,0,12.966666666666667
147,High,Clear,Yes,0,3.45
667,High,Rain,Yes,1,13.116666666666667
1509,Medium,Clear,Yes,0,26.15
94,High,Clear,No,1,4.066666666666666
62,High,Clear,No,1,3.533333333333333
727,Low,Clear,No,0,13.616666666666667
1433,Medium,Clear,No,1,26.383333333333333
996,Low,Clear,Yes,0,16.6
214,High,Rain,No,1,7.066666666666666
1235,High,Clear,No,1,23.583333333333332
164,Low,Rain,No,1,5.233333333333333
351,Medium,Rain,No,1,8.85
254,Medium,Rain,No,1,7.233333333333333
153,Low,Clear,No,0,4.05
160,Medium,Rain,No,1,5.666666666666666
491,Low,Clear,Yes,0,8.183333333333334
195,Medium,Rain,Yes,0,4.75
1716,Medium,Clear,Yes,0,29.6
1510,Low,Rain,No,1,28.166666666666668
1392,Low,Rain,No,1,26.2
1354,High,Clear,No,1,25.566666666666666
1533,Medium,Clear,No,1,28.05
1821,Medium,Rain,Yes,1,32.35
1982,High,Rain,Yes,1,35.53333333333333
150,High,Rain,Yes,1,4.5
667,High,Rain,No,1,14.616666666666667
1308,High,Rain,No,1,25.8
544,High,Rain,Yes,1,11.066666666666666
1642,Low,Rain,Yes,0,28.866666666666667
1662,Low,Clear,Yes,0,28.2
1084,Low,Rain,No,1,21.066666666666666
716,High,Clear,No,1,14.433333333333334
149,High,Rain,Yes,1,4.483333333333333
1412,Low,Clear,Yes,0,24.033333333333335
1597,Medium,Clear,No,1,29.116666666666667
779,Medium,Rain,No,1,15.983333333333333
1233,High,Rain,Yes,1,23.05
1402,High,Clear,No,1,26.366666666666667
175,High,Clear,Yes,0,3.9166666666666665
1251,Low,Rain,No,1,23.85
71,High,Clear,Yes,0,2.1833333333333336
286,High,Rain,No,1,8.266666666666666
893,Medium,Rain,Yes,0,16.383333333333333
1984,Low,Clear,Yes,0,33.56666666666667
118,High,Clear,Yes,0,2.966666666666667
1015,Low,Clear,Yes,0,17.416666666666668
551,Low,Clear,Yes,0,9.183333333333334
739,Low,Rain,No,1,14.816666666666666
1681,Low,Clear,No,1,30.016666666666666
1653,Medium,Clear,No,1,30.05
505,Low,Rain,No,1,10.916666666666666
303,High,Clear,No,1,7.55
298,Medium,Rain,Yes,0,6.466666666666667
568,Medium,Clear,No,1,11.466666666666667
746,Low,Rain,No,1,14.933333333333334
554,High,Clear,No,1,11.733333333333333
253,Low,Clear,No,0,5.716666666666667
780,Low,Rain,No,1,15.5
1447,High,Rain,No,1,28.116666666666667
578,Medium,Clear,Yes,0,10.133333333333333
1161,High,Rain,Yes,1,21.85
608,High,Rain,No,1,13.633333333333333
1925,High,Clear,No,1,35.083333333333336
933,High,Rain,No,1,19.05
781,High,Rain,Yes,1,15.016666666666667
1745,Low,Rain,Yes,0,30.583333333333332
641,Medium,Rain,Yes,0,12.183333333333334
807,Low,Rain,No,1,15.95
153,Medium,Clear,Yes,0,3.05
256,High,Rain,Yes,1,6.266666666666667
261,Medium,Rain,No,1,7.35
481,High,Rain,Yes,1,10.016666666666667
601,High,Clear,Yes,0,11.016666666666667
1456,Low,Rain,Yes,0,25.766666666666666
62,Medium,Clear,Yes,0,1.5333333333333334
242,High,Clear,No,1,6.533333333333333
1482,High,Rain,Yes,1,27.2
666,Medium,Clear,Yes,0,11.6
1706,High,Rain,Yes,1,30.933333333333334
368,High,Rain,No,1,9.633333333333333
289,Low,Rain,No,1,7.316666666666666
1078,Medium,Clear,No,1,20.466666666666665
280,High,Rain,Yes,1,6.666666666666667
538,Low,Clear,Yes,0,8.966666666666667
497,Low,Rain,No,1,10.783333333333333
1143,Low,Clear,Yes,0,19.55
993,Medium,Clear,No,1,18.55
1880,Low,Rain,Yes,0,32.83333333333333
1508,Medium,Clear,Yes,0,26.133333333333333
456,Low,Clear,Yes,0,7.6
39,High,Rain,No,1,4.15
1830,High,Rain,No,1,34.5
236,Low,Clear,Yes,0,3.933333333333333
295,Medium,Clear,No,1,6.916666666666667
599,High,Rain,No,1,13.483333333333333
1542,High,Clear,No,1,28.7
274,Medium,Rain,No,1,7.566666666666666
996,Low,Clear,Yes,0,16.6
235,High,Rain,No,1,7.416666666666666
1422,Medium,Rain,No,1,27.2
1264,High,Clear,No,1,24.066666666666666
155,Low,Rain,Yes,0,3.5833333333333335
661,Low,Clear,No,0,12.516666666666667
1404,High,Rain,No,1,27.4
538,Low,Clear,No,0,10.466666666666667
1499,Low,Clear,Yes,0,25.483333333333334
1162,High,Rain,Yes,1,21.866666666666667
1795,Medium,Clear,Yes,0,30.916666666666668
426,High,Clear,Yes,0,8.1
822,High,Rain,Yes,1,15.7
1889,Low,Rain,No,1,34.483333333333334
349,Low,Rain,No,1,8.316666666666666
1108,Low,Rain,No,1,21.466666666666665
195,High,Clear,No,1,5.75
635,Medium,Clear,No,1,12.583333333333334
1908,Low,Clear,No,1,33.8
477,High,Clear,No,1,10.45
1430,High,Rain,No,1,27.833333333333332
694,Low,Rain,Yes,0,12.566666666666666
1006,High,Clear,Yes,0,18.266666666666666
224,Low,Rain,No,1,6.233333333333333
121,Medium,Rain,Yes,0,3.5166666666666666
1538,High,Rain,Yes,1,28.133333333333333
1790,Low,Clear,No,1,31.833333333333332
2000,Medium,Clear,Yes,0,34.333333333333336
1780,Medium,Rain,No,1,33.16666666666667
1165,Medium,Clear,No,1,21.916666666666668
777,Low,Rain,No,1,15.45
418,High,Rain,No,1,10.466666666666667
1374,Medium,Rain,Yes,1,24.9
662,Low,Clear,No,0,12.533333333333333
298,High,Clear,No,1,7.466666666666667
1921,Medium,Rain,No,1,35.516666666666666
1545,Medium,Clear,No,1,28.25
839,High,Clear,Yes,0,14.983333333333333
1567,Medium,Rain,No,1,29.616666666666667
1473,Low,Rain,No,1,27.55
88,Medium,Rain,Yes,0,2.966666666666667
58,Low,Clear,No,0,2.466666666666667
306,High,Clear,Yes,0,6.1
1431,High,Rain,Yes,1,26.35
733,High,Clear,No,1,14.716666666666667
406,High,Clear,Yes,0,7.766666666666667
1359,Medium,Clear,No,1,25.15
995,High,Rain,Yes,1,18.583333333333332
1493,Medium,Rain,Yes,1,26.883333333333333
1845,Low,Clear,Yes,0,31.25
1175,Low,Rain,Yes,0,21.083333333333332
528,High,Rain,Yes,1,10.8
1788,High,Rain,No,1,33.8
289,Low,Rain,No,1,7.316666666666666
1765,Low,Rain,No,1,32.41666666666667
123,High,Clear,Yes,0,3.05
1933,Low,Rain,No,1,35.21666666666667
1313,Medium,Clear,No,1,24.383333333333333
1563,Low,Rain,Yes,0,27.55
618,Medium,Rain,No,1,13.3
1793,Medium,Clear,No,1,32.38333333333333
1420,High,Clear,No,1,26.666666666666668
1363,Low,Clear,No,1,24.716666666666665
1546,High,Clear,No,1,28.766666666666666
978,Low,Rain,No,1,18.8
1276,Low,Clear,No,1,23.266666666666666
633,Medium,Rain,No,1,13.55
1356,Medium,Clear,No,1,25.1
1531,Low,Rain,Yes,0,27.016666666666666
1811,Medium,Rain,No,1,33.68333333333334
1805,Medium,Rain,No,1,33.58333333333333
1115,Low,Clear,No,1,20.583333333333332
1256,High,Clear,No,1,23.933333333333334
1597,Low,Clear,Yes,0,27.116666666666667
610,High,Rain,No,1,13.666666666666666
685,Medium,Rain,Yes,0,12.916666666666666
490,Medium,Rain,Yes,0,9.666666666666666
501,High,Rain,Yes,1,10.35
1084,Medium,Rain,No,1,21.566666666666666
956,High,Rain,Yes,1,17.933333333333334
182,High,Clear,No,1,5.533333333333333
822,Medium,Rain,No,1,16.7
344,High,Rain,Yes,1,7.733333333333333
1453,High,Rain,Yes,1,26.716666666666665
1502,Low,Clear,No,1,27.033333333333335
338,Low,Rain,No,1,8.133333333333333
525,High,Clear,Yes,0,9.75
585,Low,Rain,Yes,0,10.75
697,High,Clear,No,1,14.116666666666667
1370,Medium,Rain,Yes,1,24.833333333333332
1165,High,Rain,No,1,23.416666666666668
540,High,Clear,No,1,11.5
1931,Low,Rain,Yes,0,33.68333333333333
1044,Medium,Clear,Yes,0,18.4
1450,Low,Clear,Yes,0,24.666666666666668
398,Medium,Rain,No,1,9.633333333333333
183,High,Rain,No,1,6.55
1203,Medium,Rain,No,1,23.55
150,Low,Clear,No,0,4.0
337,Medium,Clear,No,1,7.616666666666666
1833,Medium,Clear,Yes,0,31.55
1536,Medium,Clear,Yes,0,26.6
1166,Medium,Clear,Yes,0,20.433333333333334
1708,Medium,Clear,No,1,30.966666666666665
1833,High,Clear,No,1,33.55
1549,High,Rain,Yes,1,28.316666666666666
635,High,Clear,Yes,0,11.583333333333334
1752,High,Rain,Yes,1,31.7
550,High,Clear,No,1,11.666666666666666
1443,High,Rain,Yes,1,26.55
456,Low,Rain,Yes,0,8.6
1445,Medium,Clear,Yes,0,25.083333333333332
724,High,Rain,Yes,1,14.066666666666666
812,Low,Clear,Yes,0,13.533333333333333
1666,High,Clear,No,1,30.766666666666666
222,Low,Clear,No,0,5.2
912,High,Rain,Yes,1,17.2
86,Low,Clear,Yes,0,1.4333333333333333
1759,Low,Rain,No,1,32.31666666666666
1719,Medium,Clear,Yes,0,29.65
1281,High,Rain,Yes,1,23.85
172,High,Rain,No,1,6.366666666666667
1640,Medium,Clear,Yes,0,28.333333333333332
1064,Low,Clear,No,1,19.733333333333334
1469,Low,Clear,Yes,0,24.983333333333334
105,Low,Rain,Yes,0,2.75
1747,Medium,Clear,No,1,31.616666666666667
1641,Low,Rain,Yes,0,28.85
658,Medium,Clear,No,1,12.966666666666667
1500,High,Clear,Yes,0,26.5
1766,Low,Clear,Yes,0,29.933333333333334
1787,High,Clear,No,1,32.78333333333333
1337,Low,Clear,Yes,0,22.783333333333335
265,High,Rain,No,1,7.916666666666667
534,Low,Clear,Yes,0,8.9
1664,High,Rain,Yes,1,30.233333333333334
362,High,Clear,No,1,8.533333333333333
285,Medium,Rain,Yes,0,6.25
1754,Medium,Clear,No,1,31.733333333333334
712,High,Clear,Yes,0,12.866666666666667
1400,Medium,Clear,No,1,25.833333333333332
401,High,Rain,No,1,10.183333333333334
840,High,Clear,Yes,0,15.0
723,Low,Clear,No,0,13.55
1204,Medium,Rain,Yes,1,22.066666666666666
1630,High,Clear,No,1,30.166666666666668
363,Low,Clear,Yes,0,6.05
1769,Low,Clear,No,1,31.483333333333334
1567,High,Clear,No,1,29.116666666666667
732,Low,Clear,No,0,13.7
1109,Low,Clear,Yes,0,18.983333333333334
1634,High,Rain,No,1,31.233333333333334
1543,Medium,Clear,Yes,0,26.716666666666665
689,High,Rain,Yes,1,13.483333333333333
1327,Medium,Clear,No,1,24.616666666666667
1025,Low,Clear,Yes,0,17.583333333333332
567,Medium,Clear,Yes,0,9.95
125,Medium,Rain,No,1,5.083333333333334
1432,High,Rain,Yes,1,26.366666666666667
1226,High,Rain,Yes,1,22.933333333333334
1226,High,Rain,No,1,24.433333333333334
1802,High,Rain,No,1,34.03333333333333
1346,High,Rain,No,1,26.433333333333334
1036,Medium,Rain,Yes,1,19.266666666666666
1304,High,Clear,Yes,0,23.233333333333334
1643,Medium,Rain,No,1,30.883333333333333
496,Low,Rain,Yes,0,9.266666666666667
1969,Medium,Clear,Yes,0,33.81666666666667
148,Low,Rain,No,1,4.966666666666667
1893,Low,Clear,Yes,0,32.05
1065,Medium,Clear,No,1,20.25
396,Low,Clear,No,0,8.1
1744,Low,Rain,Yes,0,30.566666666666666
1845,High,Rain,No,1,34.75
1574,Medium,Rain,Yes,1,28.233333333333334
144,Low,Rain,No,1,4.9
1117,High,Rain,No,1,22.616666666666667
746,Medium,Rain,Yes,0,13.933333333333334
1377,Low,Rain,Yes,0,24.45
1362,Medium,Clear,Yes,0,23.7
1554,Medium,Rain,Yes,1,27.9
1794,Low,Clear,Yes,0,30.4
584,Medium,Rain,No,1,12.733333333333333
261,Low,Clear,No,0,5.85
355,Low,Clear,Yes,0,5.916666666666667
1110,High,Rain,No,1,22.5
751,Low,Clear,Yes,0,12.516666666666667
1718,Medium,Rain,No,1,32.13333333333333
144,High,Rain,No,1,5.9
1475,Medium,Rain,No,1,28.083333333333332
57,High,Rain,Yes,1,2.95
667,Low,Clear,No,0,12.616666666666667
1043,High,Rain,No,1,21.383333333333333
926,Medium,Rain,Yes,0,16.933333333333334
1532,Medium,Rain,Yes,1,27.533333333333335
12,Low,Clear,No,0,1.7
865,Low,Rain,Yes,0,15.416666666666666
1550,High,Rain,Yes,1,28.333333333333332
1168,Medium,Clear,Yes,0,20.466666666666665
110,Medium,Rain,No,1,4.833333333333333
96,High,Clear,No,1,4.1
204,High,Rain,Yes,1,5.4
648,High,Clear,Yes,0,11.8
1899,High,Rain,No,1,35.65
1061,High,Rain,No,1,21.683333333333334
47,Low,Clear,No,0,2.283333333333333
552,Medium,Clear,Yes,0,9.7
1226,High,Clear,No,1,23.433333333333334
1243,Medium,Clear,Yes,0,21.716666666666665
1613,Medium,Clear,Yes,0,27.883333333333333
1298,Medium,Rain,No,1,25.133333333333333
157,Medium,Clear,Yes,0,3.1166666666666667
1432,High,Clear,No,1,26.866666666666667
1284,Low,Clear,Yes,0,21.9
1640,Medium,Clear,Yes,0,28.333333333333332
135,Medium,Clear,Yes,0,2.75
238,Medium,Rain,No,1,6.966666666666667
1584,Low,Rain,Yes,0,27.9
1217,Medium,Clear,Yes,0,21.283333333333335
788,High,Clear,Yes,0,14.133333333333333
249,Low,Clear,No,0,5.65
1871,High,Clear,No,1,34.18333333333334
1045,High,Rain,No,1,21.416666666666668
1938,High,Rain,Yes,1,34.8
580,Low,Clear,No,0,11.166666666666666
13,Medium,Clear,Yes,0,0.7166666666666667
1257,High,Clear,No,1,23.95
1216,High,Clear,Yes,0,21.766666666666666
1636,Medium,Clear,Yes,0,28.266666666666666
934,High,Rain,No,1,19.066666666666666
1218,Low,Clear,No,1,22.3
1713,High,Clear,Yes,0,30.05
578,Medium,Clear,Yes,0,10.133333333333333
167,Medium,Clear,No,1,4.783333333333333
23,High,Clear,No,1,2.8833333333333333
1495,Medium,Rain,Yes,1,26.916666666666668
595,High,Rain,Yes,1,11.916666666666666
546,High,Clear,No,1,11.6
1609,Low,Rain,Yes,0,28.316666666666666
1453,Low,Clear,No,1,26.216666666666665
987,Low,Rain,No,1,18.95
202,Low,Clear,Yes,0,3.3666666666666667
1673,Low,Clear,No,1,29.883333333333333
813,High,Rain,No,1,17.05
1146,High,Clear,Yes,0,20.6
1914,Low,Clear,Yes,0,32.4
1228,Low,Clear,No,1,22.466666666666665
718,Low,Clear,Yes,0,11.966666666666667
1336,High,Rain,Yes,1,24.766666666666666
18,Medium,Rain,No,1,3.3
722,High,Rain,No,1,15.533333333333333
306,Medium,Rain,No,1,8.1
242,Low,Rain,Yes,0,5.033333333333333
883,Medium,Clear,No,1,16.71666666666667
595,Low,Clear,Yes,0,9.916666666666666
1210,Medium,Rain,Yes,1,22.166666666666668
932,Medium,Rain,Yes,0,17.03333333333333
424,High,Clear,No,1,9.566666666666666
105,Low,Rain,No,1,4.25
33,Medium,Rain,Yes,0,2.05
7,Low,Clear,Yes,0,0.11666666666666667
1303,High,Clear,Yes,0,23.216666666666665
217,Low,Clear,Yes,0,3.6166666666666667
331,Low,Clear,Yes,0,5.516666666666667
704,Low,Clear,Yes,0,11.733333333333333
1608,High,Rain,Yes,1,29.3
